score,tourney_date
6-4 7-6(4) 6-2,20140526
6-2 6-3 6-3,20140526
6-7(6) 7-6(4) 6-3 7-6(4),20140526
6-0 6-3 3-6 6-4,20140526
6-2 7-5 6-0,20140526
6-4 7-5 6-1,20140526
6-3 6-4 6-4,20140526
7-6(4) 6-4 6-1,20140526
6-4 6-0 6-2,20140526
1-6 3-6 6-3 6-0 6-2,20140526
6-1 3-6 6-1 1-6 7-5,20140526
6-2 6-3 6-4,20140526
7-6(4) 7-6(4) 6-4,20140526
6-3 3-6 6-3 6-0,20140526
6-1 6-4 6-2,20140526
6-2 7-5 6-2,20140526
6-4 7-5 6-3,20140526
6-3 RET,20140526
6-2 7-6(2) 6-3,20140526
6-2 6-4 2-6 6-7(4) 6-4,20140526
5-7 6-2 6-4 0-6 6-2,20140526
6-3 6-2 6-3,20140526
3-6 6-3 6-3 4-6 12-10,20140526
6-1 6-2 6-7(4) 6-4,20140526
7-6(13) 7-6(3) 6-7(5) 7-5,20140526
6-3 6-2 7-5,20140526
7-5 6-7(7) 6-2 6-4,20140526
4-6 6-3 2-6 6-2 7-5,20140526
6-7(5) 6-2 7-6(4) 7-5,20140526
6-4 6-4 6-3,20140526
6-3 6-2 6-7(2) 6-4,20140526
6-1 6-2 6-1,20140526
6-3 6-3 6-7(5) 6-1,20140526
6-0 6-2 7-5,20140526
6-4 7-5 7-6(3),20140526
6-4 6-4 6-4,20140526
6-7(5) 7-6(3) 6-2 4-6 6-3,20140526
6-3 6-3 6-3,20140526
6-1 6-4 6-1,20140526
4-6 6-4 6-0 6-1,20140526
6-4 6-1 4-6 1-6 6-0,20140526
6-3 6-2 6-4,20140526
7-5 7-6(5) 6-4,20140526
6-3 6-2 6-1,20140526
6-3 6-3 3-6 6-3,20140526
3-6 7-5 6-2 6-4,20140526
6-0 6-1 6-4,20140623
6-2 6-4 6-4,20140623
6-2 7-6(4) 7-5,20140623
7-6(6) 4-6 7-5 6-3,20140623
6-2 6-2 6-1,20140623
6-3 6-3 6-2,20140623
6-7(5) 6-4 6-1 7-5,20140623
6-1 3-6 3-6 6-2 6-4,20140623
7-6(7) 7-5 7-6(10),20140623
6-3 6-3 6-3,20140623
6-2 7-6(3) 6-7(6) 6-3,20140623
6-4 4-6 6-4 6-2,20140623
6-4 6-7(2) 6-2 6-1,20140623
6-3 7-6(4) 6-2,20140623
6-4 6-3 6-2,20140623
6-7(5) 6-1 6-4 6-3,20140623
6-1 6-4 7-5,20140623
6-3 6-1 6-4,20140623
6-3 6-7(5) 6-3 5-7 6-4,20140623
6-3 6-7(3) 6-4 7-5,20140623
6-3 7-5 6-2,20140623
7-6(1) 6-2 6-4,20140623
2-6 6-4 6-2 6-2,20140623
2-6 1-6 6-4 6-1 9-7,20140623
7-6(1) 6-3 6-2,20140623
7-5 6-4 3-6 6-4,20140623
6-4 6-3 6-4,20140623
7-5 7-6(2) 7-6(5),20140623
6-3 2-6 4-6 7-6(5) 6-4,20140623
6-4 7-5 2-6 7-6(4),20140623
6-1 7-5 3-6 7-6(5),20140623
6-0 6-7(3) 6-1 6-1,20140623
6-3 6-4 6-3,20140623
6-4 4-6 6-4 1-6 6-1,20140623
6-4 6-4 6-7(5) 4-6 7-5,20140623
7-5 6-4 3-6 6-2,20140623
7-6(6) 7-6(6) 7-6(7),20140623
6-4 6-3 7-5,20140623
6-3 7-6(3) 7-5,20140623
7-5 6-3 6-4,20140623
4-6 6-3 6-3 3-6 6-3,20140623
6-2 6-7(14) 6-1 6-4,20140623
6-2 6-3 6-4,20140623
7-6(5) 1-6 6-2 6-4,20140623
6-4 7-6(6) 6-7(7) 6-4,20140623
6-1 7-5 6-0,20140623
6-4 7-6(6) 7-6(5),20140623
6-1 6-1 6-3,20140623
6-2 6-4 6-4,20140623
6-7(5) 6-2 7-6(5) 6-4,20140623
7-6(6) 6-4 6-4,20140623
7-6(5) 6-2 3-6 3-6 6-3,20140623
6-4 6-4 6-2,20140623
7-5 7-6(3) 3-6 7-6(5),20140623
7-6(3) 6-4 4-6 7-5,20140623
6-4 7-6(5) 7-5,20140623
6-7(3) 6-3 3-6 6-0 6-1,20140623
7-6(2) 7-6(1) 6-7(6) 6-2,20140623
5-1 RET,20140623
7-6(5) 7-5 6-4,20140623
6-4 7-6(5) 7-6(4),20140623
6-4 6-4 6-4,20140623
6-3 3-6 7-6(5) 6-4,20140623
4-6 6-3 6-3 6-3,20140623
6-4 6-3 6-7(5) 7-6(5),20140623
7-6(1) 6-4 6-4,20140623
7-6(1) 6-2 6-7(5) 6-3,20140623
4-6 7-6(2) 6-7(4) 6-3 14-12,20140623
6-4 6-3 7-6(5),20140623
6-7(5) 7-6(7) 7-6(9) 4-6 7-5,20140623
3-6 6-1 6-4 6-4,20140623
4-6 7-6(5) 7-6(3) 6-1,20140623
6-1 6-1 6-0,20140623
7-5 4-6 6-2 6-2,20140623
7-6(0) 1-6 6-3 6-4,20140623
2-6 6-4 7-6(6) 6-3,20140623
6-3 6-2 6-4,20140623
6-7(4) 7-6(0) 6-3 6-4,20140623
7-6(4) 4-6 6-1 6-4,20140623
6-7(5) 6-0 3-6 6-3 6-2,20140623
7-6(6) 6-3 3-6 7-5,20140623
7-6(7) 6-4 6-4,20140623
6-4 7-6(4) 7-5,20140623
7-6(17) 7-6(3) 7-5,20140623
7-5 6-4 6-7(7) 4-6 6-3,20140623
6-4 6-1 7-6(5),20140623
4-6 7-6(2) 1-6 6-1 7-5,20140623
6-3 7-5 6-3,20140623
6-3 6-4 6-4,20140623
6-7(4) 7-6(4) 6-3 7-6(3),20140623
4-6 6-4 6-3 2-6 7-5,20140623
6-3 6-2 6-1,20140623
3-6 6-7(4) 6-4 7-5 10-8,20140623
7-6(3) 6-3 6-7(1) 6-7(3) 6-4,20140623
6-3 6-3 6-2,20140623
4-6 7-6(6) 6-4 6-4,20140623
6-4 6-2 6-4,20140623
6-2 6-2 7-5,20140623
6-3 6-7(4) 6-3 6-0,20140623
7-6(5) 6-4 7-6(6),20140623
6-2 6-3 6-2,20140623
4-6 6-4 2-6 6-2 6-1,20140623
6-7(3) 6-4 2-6 6-4 6-1,20140623
6-4 7-6(1) 6-3,20140623
6-3 6-3 6-4,20140623
6-7(8) 7-6(6) 7-6(3) 7-5,20140623
6-2 6-4 6-7(5) 4-6 6-3,20140623
6-3 6-1 6-3,20140623
7-6(2) 7-6(4) 6-2,20140623
3-6 6-3 4-6 7-6(4) 6-4,20140623
3-6 6-3 7-5 6-2,20140623
6-7(4) 6-1 6-1 6-1,20140623
6-3 6-4 7-6(5),20140623
7-6(8) 6-4 6-4,20140623
6-4 6-3 7-6(6),20140623
6-4 7-6(6) 6-2,20140623
7-6(5) 7-6(7) 6-3,20140623
6-1 6-4 6-4,20140623
4-6 6-1 7-6(4) 6-3,20140623
7-6(5) 5-7 7-6(5) 6-3,20140623
6-1 3-6 6-7(4) 6-2 6-2,20140623
6-1 7-6(4) 6-2,20140623
3-6 7-6(5) 6-4 6-4,20140623
6-7(4) 6-2 6-4 7-6(4),20140623
6-4 3-6 7-6(2) 7-6(7),20140623
6-4 6-4 6-4,20140623
6-7(7) 6-4 7-6(4) 5-7 6-4,20140623
6-4 6-3,20140504
6-3 6-2,20140504
3-6 6-1 6-4,20140504
6-2 6-4,20140504
6-3 6-4,20140504
3-6 6-3 6-4,20140504
2-0 RET,20140504
6-3 7-6(3),20140504
6-4 6-4,20140504
6-3 4-6 6-3,20140504
7-5 4-6 6-2,20140504
6-3 6-7(9) 7-6(4),20140504
4-6 6-3 6-4,20140504
6-2 2-6 6-2,20140504
6-4 6-4,20140504
6-3 6-4,20140504
7-6(4) 4-6 6-2,20140504
6-4 6-2,20140504
6-1 7-6(7),20140504
6-2 6-2,20140504
7-6(8) 6-4,20140504
7-5 4-6 6-3,20140504
7-6(5) 3-6 6-2,20140504
6-1 6-1,20140504
6-1 6-0,20140504
6-3 6-2,20140504
4-6 6-3 7-6(7),20140504
6-1 6-4,20140504
7-5 2-6 6-4,20140504
2-6 7-6(4) 6-1,20140504
6-4 6-3,20140504
6-1 1-6 6-4,20140504
6-3 6-3,20140504
6-3 6-1,20140504
3-6 6-3 6-4,20140504
1-6 6-2 6-4,20140504
7-6(6) 5-7 6-3,20140504
7-6(9) 6-7(5) 7-5,20140504
6-3 6-4,20140504
6-4 1-6 6-2,20140504
6-1 6-4,20140504
3-6 6-3 6-2,20140504
6-4 6-2,20140504
6-3 6-2,20140504
7-6(5) 7-6(5),20140504
 W/O,20140504
6-4 6-4,20140504
6-3 6-4,20140504
6-4 6-2,20140504
6-3 6-4,20140504
6-4 6-4,20140504
7-6(3) 6-3,20140504
6-4 6-3,20140504
7-6(5) 5-7 6-3,20140504
2-6 6-4 3-0 RET,20140504
6-3 7-6(3),20140721
7-6(5) 7-6(3),20140721
6-4 6-7(3) 6-3,20140721
6-4 7-5,20140721
6-3 6-4,20140721
6-3 6-3,20140721
7-6(4) 6-4,20140721
3-6 6-3 7-6(4),20140721
6-2 1-0 RET,20140721
6-2 3-2 RET,20140721
6-4 6-4,20140721
5-7 7-6(7) 7-6(5),20140721
6-3 6-4,20140721
6-4 1-6 7-5,20140721
6-2 2-6 6-4,20140721
6-4 6-4,20140721
6-3 6-4,20140721
3-6 6-3 7-6(3),20140721
6-3 6-3,20140721
6-1 6-4,20140721
3-6 6-1 6-4,20140721
7-6(1) 6-1,20140721
6-4 6-7(7) 6-1,20140721
7-5 6-3,20140721
6-3 7-6(4),20140721
6-3 6-7(2) 6-1,20140721
6-3 7-5,20140721
6-4 7-6(3),20141013
7-6(3) 6-4,20141013
7-6(4) 4-6 6-4,20141013
2-6 6-2 6-4,20141013
2-6 7-6(3) 6-4,20141013
6-4 6-4,20141013
6-3 3-6 6-3,20141013
6-4 6-4,20141013
7-6(1) 5-7 6-4,20141013
6-3 6-4,20141013
6-1 4-6 6-0,20141013
6-2 6-4,20141013
7-5 6-3,20141013
6-4 6-3,20141013
6-4 6-7(2) 7-6(4),20141013
7-6(3) 6-7(4) 6-3,20141013
6-3 6-4,20141013
7-6(4) 6-4,20141013
7-6(3) 6-3,20141013
7-5 7-6(4),20141013
6-2 6-2,20141013
4-6 6-1 6-4,20141013
0-6 6-4 7-6(6),20141013
5-7 6-4 6-3,20141013
7-6(7) 6-4,20141013
6-3 7-5,20141013
5-7 6-4 6-4,20141013
4-6 7-5 6-3,20140922
6-2 6-1,20140922
7-6(4) 7-6(3),20140922
6-1 6-2,20140922
4-6 6-4 6-2,20140922
6-2 6-4,20140922
6-4 7-6(1),20140922
7-6(6) 6-1,20140922
6-2 6-4,20140922
7-6(1) 6-2,20140922
6-4 3-6 7-6(7),20140922
6-4 3-6 7-6(5),20140922
6-2 6-3,20140922
7-6(5) 6-4,20140922
7-6(5) 6-4,20140922
6-4 6-7(6) 6-3,20140922
3-6 7-5 7-5,20140922
6-4 6-3,20140922
6-4 7-6(4),20140922
6-3 6-7(3) 6-1,20140922
6-3 6-0,20140922
6-3 6-4,20140922
6-3 6-7(3) 6-4,20140922
6-3 7-5,20140922
6-3 4-6 6-2,20140922
6-4 6-4,20140922
7-6(4) 6-4,20140922
6-4 6-2,20140728
6-7(1) 6-4 7-5,20140728
6-3 7-6(7),20140728
6-2 4-6 7-6(4),20140728
6-4 6-3,20140728
7-5 6-3,20140728
6-3 6-0,20140728
7-6(3) 3-6 6-4,20140728
6-4 6-4,20140728
7-6(2) 6-4,20140728
6-3 6-2,20140728
6-4 4-6 6-4,20140728
6-3 7-6(4),20140728
6-4 6-0,20140728
6-4 7-5,20140728
7-6(2) 6-4,20140728
6-1 6-4,20140728
6-0 7-6(8),20140728
6-2 7-6(3),20140728
7-6(5) 6-4,20140728
6-4 5-7 6-4,20140728
6-1 6-4,20140728
7-6(5) 3-6 6-4,20140728
6-3 6-2,20140728
6-3 6-4,20140728
2-6 7-6(3) 6-1,20140728
6-4 7-6(6),20140728
6-4 6-3,20140728
6-7(5) 6-3 7-6(6),20140728
7-6(5) 6-7(11) 7-6(2),20140728
6-4 6-3,20140728
7-6(3) 7-6(3),20140728
6-2 6-4,20140728
6-2 6-0,20140728
6-2 2-6 6-3,20140728
6-3 6-2,20140728
6-3 6-4,20140728
6-3 3-6 6-3,20140728
3-6 7-6(4) 7-6(7),20140728
7-6(1) 7-6(3),20140728
6-7(4) 6-3 6-4,20140728
6-1 6-4,20140728
3-6 7-6(3) 6-2,20140728
7-6(2) 6-2,20140728
6-7(5) 6-3 7-5,20140728
6-4 7-5,20140728
6-1 6-4,20140728
6-1 6-2 6-4,20140825
6-7(7) 7-5 7-6(6) 6-7(5) 6-1,20140825
6-2 4-6 6-4 4-6 6-3,20140825
6-4 6-2 6-2,20140825
6-2 7-6(3) 6-3,20140825
6-4 6-3 7-5,20140825
2-6 3-6 6-3 6-3 7-5,20140825
7-6(5) 6-2 7-6(2),20140825
6-3 4-6 7-6(2) 6-1,20140825
4-6 6-2 6-1 7-6(3),20140825
6-3 4-6 6-2 7-6(0),20140825
7-6(4) 5-7 6-4 4-6 6-4,20140825
6-3 3-6 7-5 1-6 6-4,20140825
6-4 4-6 6-3 7-5,20140825
6-3 6-2 6-2,20140825
6-3 7-6(6) 1-6 7-5,20140825
6-2 7-6(6) 7-6(3),20140825
7-6(4) 6-4 6-1,20140825
7-5 6-4 6-4,20140825
6-7(5) 6-2 7-5 6-4,20140825
7-5 7-6(4) 2-6 7-6(1),20140825
6-3 6-1 6-4,20140825
2-6 6-4 6-2 3-6 6-3,20140825
6-4 6-3 6-4,20140825
6-2 6-4 6-2,20140825
6-4 3-6 6-1 RET,20140825
6-4 6-3 7-6(2),20140825
6-2 3-0 RET,20140825
6-4 6-1 6-2,20140825
2-6 6-4 6-3 6-2,20140825
6-2 6-4 6-2,20140825
6-3 6-2 7-6(1),20140825
6-3 6-4 6-3,20140825
3-6 2-6 7-6(5) 7-5 6-4,20140825
2-6 7-6(6) 3-6 6-3 6-4,20140825
6-3 1-6 7-6(6) 6-3,20140825
1-6 7-5 2-6 6-4 1-1 RET,20140825
6-2 3-6 5-7 4-1 RET,20140825
6-3 6-3 6-2,20140825
6-1 6-4 6-2,20140825
6-3 3-1 RET,20140825
7-6(3) 4-6 7-6(13) 7-6(4),20140825
6-3 7-5 5-7 7-5,20140825
6-3 6-7(3) 4-6 6-2 7-6(1),20140825
6-3 6-4 6-2,20140825
6-4 6-3 6-0,20140825
7-6(2) 6-4 7-6(3),20140825
6-1 6-2 2-6 6-2,20140825
6-2 7-6(4) 6-2,20140825
1-6 6-3 6-2 7-5,20140825
6-1 6-3 6-3,20140825
7-6(6) 3-6 6-2 4-6 7-6(2),20140825
6-4 6-2 6-4,20140825
6-4 6-4 7-5,20140825
6-1 6-2 2-1 RET,20140825
7-5 7-6(5) 6-4,20140825
6-4 6-4 6-2,20140825
3-6 7-5 6-3 6-2,20140825
4-6 6-3 6-2 7-6(5),20140825
5-7 7-6(1) 1-6 7-5 6-1,20140825
6-4 6-4 3-6 6-4,20140825
7-6(1) 6-3 6-2,20140825
6-3 7-6(5) 6-3,20140825
6-3 6-4 7-6(4),20140825
6-1 6-3 6-0,20140825
6-3 6-4 6-4,20140825
6-2 RET,20140825
7-6(5) 6-4 6-2,20140825
6-3 6-4 6-4,20140825
6-1 6-4 3-6 6-3,20140825
6-3 4-6 4-6 7-5 6-3,20140825
6-3 6-3 6-4,20140825
6-3 6-4 3-6 7-6(1),20140825
6-2 7-6(6) 6-3,20140825
6-4 7-6(2) 6-4,20140825
5-7 6-7(5) 6-4 6-3 6-2,20140825
6-4 6-1 RET,20140825
6-1 6-3 6-4,20140825
7-6(2) 4-6 6-4 6-2,20140825
7-6(4) 5-7 6-4 7-6(3),20140825
6-3 4-6 6-2 3-6 6-3,20140825
6-1 6-4 7-6(4),20140825
6-4 3-6 6-4 7-6(4),20140825
4-6 3-6 6-4 6-3 6-3,20140825
7-6(2) 6-2 6-4,20140825
6-7(6) 6-2 6-1 6-3,20140825
6-4 3-6 7-5 6-1,20140825
 W/O,20140825
6-1 6-2 6-2,20140825
6-4 6-2 6-0,20140825
7-5 6-3 6-2,20140825
7-6(4) 6-3 6-3,20140825
6-3 6-4 6-1,20140825
6-3 6-2 6-1,20140825
7-6(6) 6-7(3) 7-6(5) 3-6 6-4,20140825
6-4 6-4 6-4,20140825
6-3 6-2 6-2,20140825
7-6(4) 4-6 7-6(2) 7-6(4),20140825
6-4 6-4 6-4,20140825
6-1 7-5 4-6 6-2,20140825
 W/O,20140825
3-6 6-3 7-6(4) 6-3,20140825
6-4 6-2 6-3,20140825
7-6(5) 7-6(5) 7-6(3),20140825
6-3 6-2 6-4,20140825
6-4 6-2 6-3,20140825
6-3 3-6 6-3 6-4,20140825
6-3 3-6 6-1 6-3,20140825
0-6 6-3 6-4 6-1,20140825
6-4 6-2 6-2,20140825
7-5 6-2 6-3,20140825
4-6 6-1 6-1 6-1,20140825
6-1 7-5 6-4,20140825
7-5 7-5 6-4,20140825
7-5 4-6 7-6(7) 6-2,20140825
4-6 7-6(4) 6-7(6) 7-5 6-4,20140825
6-1 6-2 6-4,20140825
5-7 7-6(3) 6-4 3-6 6-3,20140825
7-5 7-6(6) 7-5,20140825
6-4 6-3 6-2,20140825
7-6(1) 6-7(1) 6-2 6-4,20140825
3-6 7-5 7-6(7) 6-7(5) 6-4,20140825
6-2 6-4 7-6(4),20140825
4-6 3-6 6-4 7-5 6-2,20140825
6-4 1-6 7-6(4) 6-3,20140825
6-3 6-4 6-4,20140825
6-3 6-3 6-3,20140825
6-2 0-6 7-6(5),20140817
6-4 2-6 6-2,20140817
7-6(5) 6-3,20140817
6-4 6-2,20140817
6-3 6-2,20140817
7-6(5) 6-4,20140817
7-6(4) 6-3,20140817
6-3 7-5,20140817
6-1 6-4,20140817
6-4 6-4,20140817
6-2 2-6 6-1,20140817
6-3 6-4,20140817
6-3 6-2,20140817
7-5 3-6 6-2,20140817
7-6(5) 6-4,20140817
6-2 6-2,20140817
7-6(5) 6-2,20140817
5-7 7-6(2) 6-4,20140817
6-4 6-3,20140817
3-6 2-1 RET,20140817
6-1 7-6(0),20140817
7-5 6-7(4) 6-2,20140817
6-4 7-5,20140817
6-3 6-3,20140817
6-1 3-6 7-6(5),20140817
7-6(9) 6-7(5) 6-4,20140817
7-5 6-4,20140817
6-3 6-1,20140817
6-7(5) 6-2 6-2,20140817
6-1 6-3,20140817
6-4 6-3,20140817
6-3 2-6 6-4,20140817
6-1 7-6(3),20140817
1-6 6-2 6-2,20140817
6-4 7-6(7),20140817
6-1 6-2,20140817
4-6 6-3 6-4,20140817
6-4 4-6 6-4,20140817
6-7(4) 6-3 7-6(6),20140817
7-6(4) 6-4,20140817
 W/O,20140817
6-4 6-4,20140817
6-4 6-2,20140817
6-7(3) 6-2 6-4,20140817
7-5 4-6 6-4,20140817
4-6 7-5 6-4,20140817
3-6 7-6(3) 7-5,20140817
6-3 6-1,20141027
6-1 6-4,20141027
7-6(3) 1-0 RET,20141027
6-3 6-4,20141027
6-4 6-3,20141027
4-6 6-1 6-3,20141027
6-4 6-1,20141027
6-3 4-6 7-6(5),20141027
7-6(3) 6-3,20141027
6-7(5) 6-2 6-4,20141027
6-2 6-4,20141027
6-2 4-6 6-0,20141027
6-1 6-1,20141027
6-7(4) 6-2 4-0 RET,20141027
6-1 6-4,20141027
7-6(5) 7-6(4),20141027
6-3 6-4,20141027
6-4 7-6(4),20141027
6-0 6-3,20141027
6-3 6-4,20141027
6-3 2-6 6-3,20141027
6-3 3-6 6-4,20141027
6-2 4-6 6-2,20141027
6-7(4) 6-2 6-3,20141027
6-4 6-7(3) 6-2,20141027
6-4 6-4,20141027
6-4 7-6(8),20141027
6-4 7-6(6),20141027
6-3 5-7 7-6(4),20141027
6-4 6-2,20141027
7-6(5) 7-6(7),20141027
7-6(5) 6-7(5) 6-4,20141027
6-3 7-6(2),20141027
6-3 6-3,20141027
6-1 6-2,20141027
6-1 4-6 6-4,20141027
7-5 6-3,20141027
6-7(2) 7-5 7-6(3),20141027
7-5 7-6(7),20141027
6-4 6-4,20141027
7-5 6-2,20141027
3-6 7-6(5) 6-4,20141027
6-7(4) 6-4 6-4,20141027
7-6(5) 7-5,20141027
6-2 6-3,20141027
6-3 3-6 7-5,20141027
6-2 6-3,20141027
6-1 7-6(6),20140915
6-3 7-6(5),20140915
6-2 6-2,20140915
6-2 6-4,20140915
6-7(6) 6-3 6-3,20140915
7-6(5) 7-5,20140915
6-2 6-2,20140915
6-0 4-1 RET,20140915
7-6(2) 7-6(3),20140915
2-6 7-6(5) 6-4,20140915
6-1 6-4,20140915
6-4 3-6 7-6(4),20140915
7-6(7) 6-4,20140915
6-1 6-3,20140915
6-3 7-5,20140915
6-7(5) 6-3 6-4,20140915
6-3 3-6 7-6(3),20140915
6-3 6-4,20140915
6-4 6-4,20140915
7-5 6-1,20140915
1-6 7-6(5) 7-5,20140915
5-0 RET,20140915
3-6 6-3 7-6(4),20140915
6-3 6-4,20140915
7-6(4) 6-3,20140915
7-6(6) 6-2,20140915
6-4 6-3,20140915
6-3 3-6 6-3,20140615
7-6(4) 6-3,20140615
6-4 7-6(4),20140615
6-3 7-6(3),20140615
4-6 6-3 6-4,20140615
6-4 7-6(2),20140615
6-4 6-2,20140615
6-4 7-5,20140615
6-3 3-6 6-3,20140615
7-6(3) 7-5,20140615
6-3 4-6 6-3,20140615
6-1 6-3,20140615
6-4 6-3,20140615
6-3 6-4,20140615
6-2 1-0 RET,20140615
2-6 6-4 6-4,20140615
6-2 6-4,20140615
 W/O,20140615
6-2 7-5,20140615
6-4 6-2,20140615
6-2 7-6(4),20140615
7-5 7-6(1),20140615
5-7 6-3 6-3,20140615
7-5 6-3,20140615
6-4 6-2,20140615
6-7(3) 7-6(5) 6-4,20140615
6-3 4-6 6-3,20140615
7-6(3) 6-7(6) 7-6(9),20140615
6-3 7-6(3),20140615
4-6 6-2 7-6(4),20140615
2-6 7-6(2) 6-4,20140615
6-3 6-0,20141109
6-2 6-2,20141109
6-1 6-1,20141109
6-1 6-1,20141109
6-3 4-6 6-3,20141109
6-3 6-1,20141109
6-3 6-2,20141109
6-0 6-1,20141109
6-4 6-4,20141109
4-6 6-4 6-1,20141109
6-1 7-6(0),20141109
6-3 7-5,20141109
6-1 3-6 6-0,20141109
4-6 7-5 7-6(6),20141109
W/O,20141109
3-6 6-4 6-7(4) 6-2 6-1,20140131
6-3 6-3 6-0,20140131
6-1 6-4 6-3,20140131
6-3 6-3,20140131
6-4 6-4 6-4,20140131
6-4 7-6(2) 6-1,20140131
6-2 1-0 RET,20140131
6-1 6-4,20140131
6-2 6-4 6-2,20140131
7-6(6) 7-6(4) 1-6 5-7 6-3,20140131
0-0 0-0,20140131
7-6(5) 6-4,20140131
7-6(3) 6-2 6-2,20140131
6-3 6-2 7-6(2),20140131
6-4 6-1,20140131
7-6(5) 6-4,20140131
6-1 6-2 6-3,20140131
1-6 7-6(3) 3-6 6-4 6-1,20140131
7-6(5) 6-7(3) 6-1 6-3,20140131
4-6 6-0 6-2 6-1,20140131
7-5 6-2 6-2,20140131
7-6(5) 4-6 6-1 6-4,20140131
6-4 6-7(3) 6-2 6-3,20140131
7-6(9) 3-6 4-6 6-2 12-10,20140131
4-6 6-3 3-6 6-4 6-0,20140131
6-2 6-3 6-1,20140131
6-4 7-5 6-2,20140131
6-4 4-6 6-1 7-6(7),20140131
6-3 3-6 6-4,20140131
6-4 6-4,20140131
6-7(5) 7-6(5) 6-1 7-5,20140404
6-4 6-4 3-6 4-6 6-2,20140404
6-3 3-6 6-4,20140404
6-4 6-4,20140404
7-6(8) 6-3 6-2,20140404
5-7 7-6(3) 3-6 7-6(8) 8-6,20140404
6-3 6-2 6-4,20140404
6-1 7-6(0) 6-2,20140404
6-4 2-6 6-4 6-1,20140404
6-4 7-5 6-3,20140404
6-3 6-3 6-4,20140404
6-4 6-3 6-4,20140404
7-6(5) 6-2 3-6 7-6(5),20140404
6-4 6-4 6-2,20140404
6-7(4) 6-4 6-4 6-4,20140404
7-6(0) 6-2 6-3,20140404
6-3 6-2 6-3,20140912
6-2 6-2 6-3,20140912
6-4 6-3,20140912
5-7 6-4 7-5,20140912
7-6(5) 6-4 6-4,20140912
6-2 6-3 6-2,20140912
6-2 6-3 7-6(4),20140912
6-4 1-6 6-4,20140912
6-1 3-6 6-3 6-2,20141121
6-1 6-4 6-3,20141121
6-4 6-2 6-2,20141121
6-3 6-2 7-5,20140912
6-1 4-6 6-3 6-2,20140912
1-6 6-4 4-6 6-3 6-2,20140912
6-3 6-4 6-4,20140912
6-0 6-1 6-3,20140912
3-6 6-7(6) 6-4 7-5 6-3,20140912
6-4 3-6 6-3 6-2,20140912
6-4 3-6 6-2 6-1,20140912
6-3 6-7(5) 6-2 6-2,20140912
6-2 6-1 6-4,20140912
6-2 6-3 6-0,20140912
6-3 7-6(2) 6-3,20140912
6-3 6-3 6-2,20140912
6-1 7-6(2) 7-5,20140912
4-6 7-5 6-2,20140912
7-6(5) 6-4 6-2,20140912
7-6(6) 6-3 6-3,20140912
6-3 6-0,20140912
6-4 4-6 6-4,20140912
6-4 7-5 6-4,20140912
6-4 6-4 6-2,20140912
6-3 6-2,20140912
6-1 6-1,20140912
4-6 6-4 7-5 6-2,20140912
7-6(4) 6-1 6-4,20140912
3-6 4-6 6-4 6-1 6-4,20140912
6-7(4) 6-4 6-2 7-5,20140912
6-7(5) 6-4 6-2 6-2,20140912
7-6(1) 6-3 6-1,20140912
6-3 6-1 6-2,20140912
7-6(2) 6-4,20140912
6-4 6-1 7-6(4),20140131
2-6 7-6(2) 7-5 6-3,20140131
6-2 6-4 6-3,20140131
6-1 6-2,20140131
6-2 6-2 6-4,20140131
7-6(2) 1-6 7-6(3) 3-6 6-3,20140131
6-0 6-0,20140131
6-2 6-0,20140131
4-6 6-2 6-2 6-7(3) 6-2,20140131
6-3 6-4 2-6 6-4,20140131
7-6(4) 6-2 6-3,20140131
1-6 6-3 6-1 4-6 6-1,20140131
6-1 6-1 6-3,20140131
6-4 6-4 6-4,20140131
7-5 7-6(9) 6-1,20140131
6-1 6-0 6-1,20140131
6-3 6-7(5) 4-6 6-4 6-2,20140131
6-0 6-3 6-4,20140131
6-1 6-1 6-1,20140131
5-7 6-4 6-2,20140131
6-3 7-6(3) 6-3,20140131
6-3 6-4 6-4,20140131
5-7 6-1 7-5,20140131
2-2 Unfinished,20140131
6-4 2-6 6-4 6-4,20140404
6-7(3) 6-4 1-1 RET,20140404
6-4 6-7(10) 6-1 6-1,20140404
6-2 4-6 6-4 6-7(3) 6-2,20140404
4-6 6-2 5-7 6-2 6-2,20140404
2-6 6-1 6-4,20140404
6-0 6-1,20140404
3-6 7-6(4) 6-2 1-6 6-3,20140127
6-7(5) 6-3 6-4 6-4,20140127
6-7(5) 6-7(1) 6-3 7-5 6-4,20140127
6-2 6-4 6-7(1) 6-3,20140131
6-7(4) 7-6(3) 1-6 6-2 9-7,20140131
6-1 6-4,20140131
7-5 6-0,20140131
6-4 4-6 3-6 6-3 6-4,20140404
1-6 7-6(4) 7-6(4) 3-6 9-7,20140404
1-6 7-5 6-3 7-5,20140404
6-2 1-6 6-3 6-7(4) 6-3,20140404
7-6(4) 7-6(3) 6-4,20140404
7-6(5) 6-4 6-4,20140404
6-4 5-7 6-3 6-1,20140404
6-1 6-3 6-3,20140404
7-6(5) 5-7 6-4 7-6(1),20140404
6-0 1-0 RET,20140404
6-2 6-7(5) 7-6(8),20140404
6-3 4-6 7-6(2) 6-4,20140404
2-6 6-4 2-6 6-1 6-1,20140404
6-3 7-6(2) 4-6 6-3,20140404
6-3 6-4,20140404
7-5 6-4 6-3,20140912
6-4 6-4 6-2,20140912
6-2 6-2 7-5,20140912
